"lat","lon","Name","SARPID","Source","SourceID","Snapped","NHDPlusID","River","StreamSizeClass","FlowsToOcean","NIDID","NIDFederalID","PartnerID","Estimated","AnnualVelocity","AnnualFlow","TotDASqKm","YearCompleted","FERCRegulated","StateRegulated","NRCSDam","FedRegulatoryAgency","WaterRight","IsPriority","Height","Length","Width","Hazard","Construction","Purpose","Passability","FishScreen","ScreenType","Feasibility","Recon","Diversion","LowheadDam","StorageVolume","WaterbodyAcres","Fatality","RelicensingYear","Removed","YearRemoved","YearSurveyed","Condition","PassageFacility","TESpp","StateSGCNSpp","RegionalSGCNSpp","Trout","DiadromousHabitat","OwnerType","BarrierOwnerType","ProtectedLand","SourceLink","EJTract","EJTribal","NativeTerritories","Resilience","BrookTroutPortfolio","WildScenicRiver","Wilderness","FishHabitatPartnership","Basin","Subbasin","Subwatershed","HUC2","HUC6","HUC8","HUC10","HUC12","State","County","CongressionalDistrict","Excluded","Invasive","OnLoop","HasNetwork","Ranked","Intermittent","Canal","StreamOrder","Landcover","SizeClasses","PerennialSizeClasses","MainstemSizeClasses","UpstreamBarrierSARPID","UpstreamBarrier","UpstreamBarrierMiles","DownstreamBarrierSARPID","DownstreamBarrier","DownstreamBarrierMiles","TotalUpstreamMiles","PerennialUpstreamMiles","IntermittentUpstreamMiles","AlteredUpstreamMiles","UnalteredUpstreamMiles","PercentUnaltered","PerennialUnalteredUpstreamMiles","PercentPerennialUnaltered","ResilientUpstreamMiles","PercentResilient","UpstreamDrainageAcres","UnalteredWaterbodyAcres","UnalteredWetlandAcres","HasUpstreamEJTract","HasUpstreamEJTribal","TotalDownstreamMiles","FreeDownstreamMiles","FreePerennialDownstreamMiles","FreeIntermittentDownstreamMiles","FreeAlteredDownstreamMiles","FreeUnalteredDownstreamMiles","FreeResilientDownstreamMiles","GainMiles","PerennialGainMiles","FunctionalNetworkMiles","PerennialFunctionalNetworkMiles","TotalMainstemUpstreamMiles","PerennialMainstemUpstreamMiles","IntermittentMainstemUpstreamMiles","AlteredMainstemUpstreamMiles","UnalteredMainstemUpstreamMiles","PerennialUnalteredMainstemUpstreamMiles","PercentMainstemUnaltered","MainstemUpstreamImpairment","TotalMainstemDownstreamMiles","FreeMainstemDownstreamMiles","FreePerennialMainstemDownstreamMiles","FreeIntermittentMainstemDownstreamMiles","FreeAlteredMainstemDownstreamMiles","FreeUnalteredMainstemDownstreamMiles","MainstemDownstreamImpairment","MainstemGainMiles","PerennialMainstemGainMiles","MainstemNetworkMiles","PerennialMainstemNetworkMiles","FreeLinearDownstreamMiles","FreePerennialLinearDownstreamMiles","FreeIntermittentLinearDownstreamMiles","FreeAlteredLinearDownstreamMiles","FreeUnalteredLinearDownstreamMiles","HasLinearDownstreamEJTract","HasLinearDownstreamEJTribal","UpstreamWaterfalls","UpstreamDams","UpstreamSmallBarriers","UpstreamRoadCrossings","UpstreamHeadwaters","TotalUpstreamRoadCrossings","TotalUpstreamDams","TotalDownstreamWaterfalls","TotalDownstreamDams","TotalDownstreamSmallBarriers","MilesToOutlet","InvasiveNetwork","EasternBrookTroutHabitatUpstreamMiles","FreeEasternBrookTroutHabitatDownstreamMiles","State_NC_tier","State_WC_tier","State_NCWC_tier","State_PNC_tier","State_PWC_tier","State_PNCWC_tier","State_MNC_tier","State_MWC_tier","State_MNCWC_tier","HUC8_NC_tier","HUC8_WC_tier","HUC8_NCWC_tier","HUC8_PNC_tier","HUC8_PWC_tier","HUC8_PNCWC_tier","HUC8_MNC_tier","HUC8_MWC_tier","HUC8_MNCWC_tier","URL"
40.511753,-74.51422,"R.C.A. Dam","NJ92385","NE Aquatic Connectivity Assesment Project TNC","NJ_25-79",true,1.0000100030774e+13,"Small Bra","1a","yes","","","NJ_25-79","no",-1,0.965098,1.6462001,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,100,0,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Possibly feasible","Not yet evaluated","Unknown","Unknown",0,3.3480368,0,0,"no",0,0,"Unknown","Unknown or none",0,1,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","Joint Ownership or Regional land","Local government","yes","","no","no","Lenapehoking (Lenni-Lenape), Mohican, Munsee Lenape","Below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Lower Hudson","Raritan","Mile Run-Raritan River","02","020301","02030105","0203010505","020301050506","New Jersey","Somerset","NJ12","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,21,0,0,0,"","",0,"NJ92287","dam",0.753,0.841,0.841,0,0.247,0.594,71,0.594,71,0,0,406.784,0,16.919,"no","no",0.92,0.92,0.92,0,0.04,0.879,0,0.841,0.841,1.761,1.761,0,0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0.753,0.753,0,0.04,0.712,"no","no",0,0,0,0,2,0,0,0,3,1,19.731,"no",0,0,13,14,13,13,14,13,20,19,20,11,15,13,11,15,13,20,19,20,"https://tool.aquaticbarriers.org/report/dams/NJ92385"
40.799282,-74.49565,"Burnham Park Upper Dam","NJ92386","NE Aquatic Connectivity Assesment Project TNC","NJ_25-84",true,1.0000100016248e+13,"Whippany","1a","no","","","NJ_25-84","no",-1,0.40338,0.58519995,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",8,260,0,"Unknown","Unknown","Recreation","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",0,3.7664013,0,0,"no",0,0,"Unknown","Unknown or none",0,0,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","Joint Ownership or Regional land","Local government","yes","","no","no","Mohican, Munsee Lenape","Below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Lower Hudson","Hackensack-Passaic","Lower Whippany River","02","020301","02030103","0203010303","020301030303","New Jersey","Morris","NJ11","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",1,38,0,0,0,"","",0,"NJ55957","dam",0.172,0.085,0.085,0,0.085,0,0,0,0,0,0,144.606,0,0,"no","no",0.172,0.02,0.02,0,0.02,0,0,0.02,0.02,0.105,0.105,0,0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0.02,0.02,0,0.02,0,"no","no",0,0,0,0,1,0,0,0,1,0,0.32,"no",0,0,20,18,19,20,18,19,20,18,19,20,17,19,20,17,19,20,18,19,"https://tool.aquaticbarriers.org/report/dams/NJ92386"
40.85396,-74.47412,"Thomas Drake Dam","NJ92387","NE Aquatic Connectivity Assesment Project TNC","NJ_25-85",true,1.0000100003189e+13,"Whippany","1a","yes","","","NJ_25-85","no",-1,5.299974,7.3964,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",4,50,0,"Unknown","Unknown","Recreation","Unknown","Unknown","Unknown","Possibly feasible","Not yet evaluated","Unknown","Unknown",0,1.240542,0,0,"no",0,0,"Unknown","Unknown or none",0,3,0,"Salvelinus fontinalis","not located on a reach associated with anadromous / catadromous species habitat","Joint Ownership or Regional land","Private","yes","","no","no","Mohican, Munsee Lenape","Slightly below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Lower Hudson","Hackensack-Passaic","Upper Whippany River","02","020301","02030103","0203010303","020301030301","New Jersey","Morris","NJ11","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",3,50,0,0,0,"NJ19024","dam",1.225,"NJ92268","dam",2.681,2.317,2.317,0,0.584,1.733,75,1.733,75,0,0,1493.873,0,3.728,"no","no",4.608,4.427,4.427,0,1.497,2.929,0,2.317,2.317,6.744,6.744,0.065,0.065,0,0.065,0,0,0,"b",2.681,2.518,2.518,0,1.445,1.073,"b",0.065,0.065,2.583,2.583,2.518,2.518,0,1.445,1.073,"no","no",0,1,0,5,8,12,3,0,11,0,84.226,"no",0,0,8,11,9,8,11,9,19,17,18,5,10,7,5,10,7,19,17,18,"https://tool.aquaticbarriers.org/report/dams/NJ92387"
40.57798,-74.411446,"Spicer Mfg. Co. Dam","NJ92388","NE Aquatic Connectivity Assesment Project TNC","NJ_25-86",true,1.0000100024746e+13,"Green Bro","1b","yes","","","NJ_25-86","no",0.87903017,14.909024,23.3411,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,0,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",0,-1,0,0,"no",0,0,"Dam breached","Unknown or none",0,0,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","","Unknown","no","","no","no","Mohican, Munsee Lenape","Below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Lower Hudson","Raritan","Green Brook","02","020301","02030105","0203010505","020301050504","New Jersey","Middlesex","NJ06","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",4,40,1,1,1,"","",0,"NJ64389","dam",2.86,18.68,18.662,0.018,4.798,13.882,74,13.865,74,0,0,6760.126,2.94,335.85,"no","no",9.068,8.401,8.265,0.135,1.778,6.623,0,8.401,8.265,27.081,26.928,2.265,2.265,0,0.3,1.965,1.965,87,"b",2.86,2.217,2.217,0,0,2.217,"b",2.217,2.217,4.482,4.482,2.217,2.217,0,0,2.217,"no","no",0,0,0,36,69,36,0,0,2,0,28.968,"no",0,0,3,10,6,3,9,6,2,7,3,4,10,7,4,10,7,3,5,4,"https://tool.aquaticbarriers.org/report/dams/NJ92388"
40.682606,-74.71819,"Vliettown Dam","NJ92389","NE Aquatic Connectivity Assesment Project TNC","NJ_25-87",true,1.0000100011893e+13,"India Bro","2","yes","","","NJ_25-87","no",1.3121173,87.22848,110.5199,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",10,900,0,"Unknown","Unknown","Recreation","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Yes",0,-1,0,0,"no",0,0,"Unknown","Unknown or none",0,3,0,"Salvelinus fontinalis","not located on a reach associated with anadromous / catadromous species habitat","","Private","no","","no","no","Lenapehoking (Lenni-Lenape), Mohican, Munsee Lenape","Slightly below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Lower Hudson","Raritan","Lower Lamington River","02","020301","02030105","0203010502","020301050203","New Jersey","Hunterdon","NJ07","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",5,78,2,2,0,"NJ92302","dam",2.677,"NJ93172","dam",13.706,24.201,24.109,0.092,0.653,23.548,97,23.456,97,0,0,4802.708,4.756,101.389,"no","no",118.511,118.511,117.835,0.676,5.295,113.215,0,24.201,24.109,142.712,141.944,2.563,2.563,0,0,2.563,2.563,100,"t",5.65,5.65,5.65,0,0,5.65,"t",2.563,2.563,8.213,8.213,13.706,13.706,0,0,13.706,"no","no",0,4,4,7,46,62,19,0,5,0,45.988,"no",3.401,0,1,2,2,1,2,2,2,7,3,1,2,2,1,2,2,2,8,5,"https://tool.aquaticbarriers.org/report/dams/NJ92389"
40.830597,-74.58697,"Winarsky Dam","NJ92390","NE Aquatic Connectivity Assesment Project TNC","NJ_25-88",true,1.0000100089879e+13,"Raritan R","1a","yes","","","NJ_25-88","no",0.7096415,1.253678,1.4111,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",5,25,0,"Unknown","Cement","Recreation","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",0,-1,0,0,"no",0,0,"Unknown","Unknown or none",0,0,0,"Salvelinus fontinalis","not located on a reach associated with anadromous / catadromous species habitat","","Private","no","","no","no","Mohican, Munsee Lenape","Slightly below average","Other population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Lower Hudson","Raritan","Upper North Branch Raritan River","02","020301","02030105","0203010502","020301050204","New Jersey","Morris","NJ11","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",3,95,0,0,0,"","",0,"NJ92277","dam",0.364,1.614,1.614,0,0,1.614,100,1.614,100,0,0,348.69,0,73.18,"no","no",2.152,2.152,2.152,0,0,2.152,0,1.614,1.614,3.766,3.766,0,0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0.364,0.364,0,0,0.364,"no","no",0,0,0,0,7,0,0,1,11,1,57.953,"no",0.604,0.364,9,6,8,9,6,8,20,13,17,8,6,7,8,6,7,20,14,17,"https://tool.aquaticbarriers.org/report/dams/NJ92390"
40.654087,-74.34604,"Mindowaskin Lake Dam","NJ92391","NE Aquatic Connectivity Assesment Project TNC","NJ_25-89",true,1.0000100002889e+13,"Rahway Ri","1a","no","","","NJ_25-89","no",-1,0.694195,1.0526,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",4,200,0,"Unknown","Unknown","Recreation","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",1,-1,0,0,"no",0,0,"Unknown","Unknown or none",0,0,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","Joint Ownership or Regional land","Local government","yes","","no","no","Mohican, Munsee Lenape","Far below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Lower Hudson","Sandy Hook-Staten Island","Lower Rahway River","02","020301","02030104","0203010401","020301040104","New Jersey","Union","NJ07","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,0,0,0,0,"","",0,"","",0,0.355,0.355,0,0.12,0.235,66,0.235,66,0,0,262.697,0,0,"no","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,"no","no",0,0,0,1,2,1,0,0,0,0,0,"no",0,0,20,16,18,20,16,18,20,20,20,20,17,19,20,17,19,20,20,20,"https://tool.aquaticbarriers.org/report/dams/NJ92391"
40.713005,-74.71497,"Bassett Lake Dam","NJ92392","NE Aquatic Connectivity Assesment Project TNC","NJ_25-91",true,1.0000100011908e+13,"Lamington","1b","yes","","","NJ_25-91","no",0.918679,9.055835,12.7058,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",3,550,0,"Unknown","Unknown","Recreation","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",0,-1,0,0,"no",0,0,"Unknown","Unknown or none",0,3,0,"Salvelinus fontinalis","not located on a reach associated with anadromous / catadromous species habitat","Private easement","Private","no","","no","no","Lenapehoking (Lenni-Lenape), Mohican, Munsee Lenape","Slightly below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Lower Hudson","Raritan","Lower Lamington River","02","020301","02030105","0203010502","020301050203","New Jersey","Somerset","NJ07","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",4,89,1,1,0,"","",0,"NJ92389","dam",2.808,15.541,15.541,0,0,15.541,100,15.541,100,0,0,4022.252,1.454,87.419,"no","no",24.201,24.201,24.109,0.092,0.653,23.548,0,15.541,15.541,39.742,39.65,0.549,0.549,0,0,0.549,0.549,100,"t",0.673,0.673,0.673,0,0,0.673,"t",0.549,0.549,1.222,1.222,2.808,2.808,0,0,2.808,"no","no",0,0,5,3,28,3,0,0,6,0,48.796,"no",6.399,3.401,2,4,3,2,4,2,10,6,8,2,3,3,2,3,3,10,7,9,"https://tool.aquaticbarriers.org/report/dams/NJ92392"
40.860386,-74.759865,"Budd Lake Dam","NJ92393","NE Aquatic Connectivity Assesment Project TNC","NJ_25-92",true,1.0000100021838e+13,"Raritan R","1b","yes","","","NJ_25-92","no",0.5315717,11.035252,12.9158,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,130,0,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",0,393.04285,0,0,"no",0,0,"Dam breached","Unknown or none",0,1,0,"Salvelinus fontinalis","not located on a reach associated with anadromous / catadromous species habitat","","Private","no","","no","no","Mohican, Munsee Lenape","Slightly below average","Other population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Lower Hudson","Raritan","Headwaters South Branch Raritan River","02","020301","02030105","0203010501","020301050102","New Jersey","Morris","NJ07","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",3,78,1,1,1,"","",0,"NJ21571","dam",1.962,10.167,10.167,0,3.226,6.941,68,6.941,68,0,0,5771.186,0,189.068,"no","no",9.232,8.848,8.848,0,0.035,8.813,0,8.848,8.848,19.016,19.016,2.032,2.032,0,1.649,0.383,0.383,19,"",1.377,1.377,1.377,0,0,1.377,"t",1.377,1.377,3.409,3.409,1.734,1.734,0,0,1.734,"no","no",0,0,0,17,21,17,0,0,14,0,81.234,"no",0.377,2.2,3,7,5,3,7,5,4,9,6,3,8,5,3,8,5,4,7,5,"https://tool.aquaticbarriers.org/report/dams/NJ92393"
40.877728,-74.3704,"Lake Hiawatha Dam","NJ92394","NE Aquatic Connectivity Assesment Project TNC","NJ_25-93",true,1.0000100090791e+13,"Rockaway","2","yes","","","NJ_25-93","no",0.77047116,244.08914,333.1544,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,130,0,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",0,2.7855625,0,0,"no",0,0,"Unknown","Unknown or none",0,0,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","","Private","no","","no","no","Mohican, Munsee Lenape","Average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Lower Hudson","Hackensack-Passaic","Lower Rockaway River","02","020301","02030103","0203010304","020301030404","New Jersey","Morris","NJ11","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",5,59,2,2,0,"NJ92252","dam",2.744,"NJ78082","dam",21.305,12.307,12.307,0,0.979,11.328,92,11.328,92,0,0,3801.908,2.821,299.037,"no","no",292.587,289.068,288.715,0.353,106.759,182.31,0,12.307,12.307,301.376,301.022,3.301,3.301,0,0.105,3.196,3.196,97,"b,o",3.499,3.499,3.499,0,0,3.499,"b,o",3.301,3.301,6.8,6.8,21.305,21.305,0,0,21.305,"no","no",0,2,0,16,29,397,95,0,3,0,70.07,"no",0,0,2,4,3,2,4,3,1,8,4,1,3,2,1,3,2,1,9,5,"https://tool.aquaticbarriers.org/report/dams/NJ92394"
40.863567,-74.49687,"Silver Pond Dam","NJ92395","NE Aquatic Connectivity Assesment Project TNC","NJ_25-95",true,1.0000100019997e+13,"Silver Br","1a","yes","","","NJ_25-95","no",0.8184426,1.279281,1.6363,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",8,60,0,"Unknown","Earthfill (Gravel, Sand, Silt, Clay)","Recreation","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",0,-1,0,0,"no",0,0,"Unknown","Unknown or none",0,3,0,"Salvelinus fontinalis","not located on a reach associated with anadromous / catadromous species habitat","","Private","no","","no","no","Mohican, Munsee Lenape","Slightly below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Lower Hudson","Hackensack-Passaic","Upper Whippany River","02","020301","02030103","0203010303","020301030301","New Jersey","Morris","NJ11","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",1,73,0,0,0,"","",0,"NJ19024","dam",1.288,1.325,1.325,0,0.022,1.303,98,1.303,98,0,0,405.524,0,36.79,"no","no",1.576,1.393,1.393,0,0.076,1.317,0,1.325,1.325,2.718,2.718,0,0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,1.105,1.105,0,0,1.105,"no","no",0,0,0,4,1,4,0,0,13,0,86.739,"no",0,0,11,8,9,10,8,9,20,15,18,8,6,7,8,6,7,20,15,18,"https://tool.aquaticbarriers.org/report/dams/NJ92395"
40.708736,-74.5956,"Hoffman Dam","NJ92396","NE Aquatic Connectivity Assesment Project TNC","NJ_25-97",true,1.0000100025098e+13,"North Bra","1a","yes","","","NJ_25-97","no",-1,2.670446,3.4001,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",9,325,0,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",0,1.0980228,0,0,"no",0,0,"Unknown","Unknown or none",0,1,0,"Salvelinus fontinalis","not located on a reach associated with anadromous / catadromous species habitat","Private easement","Private","no","","no","no","Mohican, Munsee Lenape","Slightly below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Lower Hudson","Raritan","Middle North Branch Raritan River","02","020301","02030105","0203010502","020301050205","New Jersey","Somerset","NJ07","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",3,87,0,0,0,"NJ934126","dam",0.945,"NJ92292","dam",0.124,2.038,2.038,0,0.051,1.987,97,1.987,97,0,0,538.368,0.607,0,"no","no",0.124,0.009,0.009,0,0,0.009,0,0.009,0.009,2.047,2.047,0.601,0.601,0,0.051,0.55,0.55,91,"b",0.124,0.009,0.009,0,0,0.009,"b",0.009,0.009,0.611,0.611,0.009,0.009,0,0,0.009,"no","no",0,1,2,0,2,1,2,0,8,0,46.476,"no",0.945,0.009,20,7,14,20,7,14,20,7,14,20,7,14,20,7,14,20,8,14,"https://tool.aquaticbarriers.org/report/dams/NJ92396"
40.76229,-74.577644,"Elper Lake Dam","NJ92397","NE Aquatic Connectivity Assesment Project TNC","NJ_25-99",true,1.0000100004894e+13,"Passaic R","1a","yes","","","NJ_25-99","no",-1,0.117418,0.1483,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",10,175,0,"Unknown","Unknown","Recreation","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",2,0.28315946,0,0,"no",0,0,"Unknown","Unknown or none",0,0,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","","Private","no","","no","no","Mohican, Munsee Lenape","Average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Lower Hudson","Hackensack-Passaic","Black Brook-Passaic River","02","020301","02030103","0203010306","020301030602","New Jersey","Morris","NJ07","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",1,33,0,0,0,"","",0,"NJ92279","dam",0.967,0.025,0.025,0,0.025,0,0,0,0,0,0,36.646,0,0,"no","no",3.551,3.387,3.338,0.049,0,3.387,0,0.025,0.025,3.412,3.363,0,0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0.804,0.754,0.049,0,0.804,"no","no",0,0,0,0,1,0,0,0,9,3,105.933,"no",0,0,20,18,19,20,18,19,20,18,19,20,18,19,20,18,19,20,18,19,"https://tool.aquaticbarriers.org/report/dams/NJ92397"
40.81394,-74.15976,"New Jersey No Name # 41 Dam","NJ92399","NE Aquatic Connectivity Assesment Project TNC","NJ_26-11",true,1.0000100076191e+13,"Third Riv","1b","yes","","","NJ_26-11","no",0.9385493,17.58447,27.2883,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",6,400,0,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",0,-1,0,0,"no",0,0,"Unknown","Unknown or none",0,2,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","","Local government","no","","no","no","Mohican, Munsee Lenape","Below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Lower Hudson","Hackensack-Passaic","Third River-Passaic River","02","020301","02030103","0203010308","020301030804","New Jersey","Essex","NJ11","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,0,1,1,0,"NJ92404","dam",1.781,"NJ92433","dam",0.237,1.822,1.822,0,1.639,0.184,10,0.184,10,0,0,6316.35,0,2.737,"no","no",0.237,0.237,0.237,0,0,0.237,0,0.237,0.237,2.059,2.059,1.781,1.781,0,1.639,0.142,0.142,8,"b",0.237,0.237,0.237,0,0,0.237,"b",0.237,0.237,2.018,2.018,0.237,0.237,0,0,0.237,"no","no",0,1,0,5,1,39,5,0,3,0,33.291,"no",0,0,18,17,17,18,17,17,16,20,17,15,17,16,15,17,16,14,20,17,"https://tool.aquaticbarriers.org/report/dams/NJ92399"
40.640255,-74.29062,"Sperry Pond Dam","NJ92400","NE Aquatic Connectivity Assesment Project TNC","NJ_26-12",true,1.0000100081408e+13,"Rahway Ri","1b","yes","","","NJ_26-12","no",1.1060308,69.38733,99.1228,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,100,0,"Unknown","Unknown","Recreation","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Yes",0,-1,0,0,"no",0,0,"Unknown","Unknown or none",0,0,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","","Local government","no","","no","no","Mohican, Munsee Lenape","Far below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Lower Hudson","Sandy Hook-Staten Island","Lower Rahway River","02","020301","02030104","0203010401","020301040104","New Jersey","Union","NJ10","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",4,28,1,1,0,"NJ933989","dam",0.095,"NJ33892","dam",1.037,2.243,2.243,0,0.302,1.941,87,1.941,87,0,0,1967.746,0,0,"no","no",1.728,1.3,1.3,0,0,1.3,0,1.3,1.3,3.543,3.543,1.848,1.848,0,0,1.848,1.848,100,"b,o",1.037,0.976,0.976,0,0,0.976,"b,o",0.976,0.976,2.824,2.824,0.976,0.976,0,0,0.976,"no","no",0,2,0,3,1,186,16,0,3,0,18.016,"no",0,0,11,9,10,11,9,10,6,11,8,8,9,8,8,9,8,3,10,5,"https://tool.aquaticbarriers.org/report/dams/NJ92400"
